block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
407,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.580000,2607,0.212168,0.212168,0.215483,0.213825,2,0.004029,2,0.006026,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
408,cube0,0.318182,525,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
408,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.691515,2791,0.212168,0.212168,0.215483,0.213825,2,0.006035,2,0.003244,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
408,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.521818,2511,0.212168,0.212168,0.215483,0.213825,2,0.006120,2,0.007102,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
409,cube0,0.349697,577,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
409,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.592727,2628,0.212168,0.212168,0.215483,0.213825,2,0.004789,2,0.004481,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
409,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.566667,2585,0.212168,0.212168,0.215483,0.213825,2,0.003995,2,0.003269,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
410,cube0,0.327879,541,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
410,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.381818,2280,0.212168,0.212168,0.215483,0.213825,2,0.003927,2,0.003295,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
410,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.822424,3007,0.212168,0.212168,0.215483,0.213825,2,0.007000,2,0.003431,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
411,cube0,0.370909,612,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
411,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.578182,2604,0.212168,0.212168,0.215483,0.213825,2,0.003338,2,0.005668,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
411,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.493333,2464,0.212168,0.212168,0.215483,0.213825,2,0.005668,2,0.007042,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
412,cube0,0.304242,502,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
412,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.399394,2309,0.212168,0.212168,0.215483,0.213825,2,0.004439,2,0.003466,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
412,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.523636,2514,0.212168,0.212168,0.215483,0.213825,2,0.005830,2,0.003329,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
413,cube0,0.308485,509,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
413,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.602424,2644,0.212168,0.212168,0.215483,0.213825,2,0.003064,2,0.006061,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
413,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.590909,2625,0.212168,0.212168,0.215483,0.213825,2,0.004925,2,0.006470,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
414,cube0,0.320606,529,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
414,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.504848,2483,0.212168,0.212168,0.215483,0.213825,2,0.005753,2,0.006675,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
414,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.583636,2613,0.212168,0.212168,0.215483,0.213825,2,0.006743,2,0.003227,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
415,cube0,0.351515,580,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
415,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.480606,2443,0.212168,0.212168,0.215483,0.213825,2,0.003466,2,0.003355,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
415,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.682424,2776,0.212168,0.212168,0.215483,0.213825,2,0.005395,2,0.006598,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
416,cube0,0.338788,559,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
416,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.526061,2518,0.212168,0.212168,0.215483,0.213825,2,0.005941,2,0.003329,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
416,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.743636,2877,0.212168,0.212168,0.215483,0.213825,2,0.008843,2,0.003423,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
417,cube0,0.305455,504,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
417,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.466061,2419,0.212168,0.212168,0.215483,0.213825,2,0.002774,2,0.005600,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
417,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.688485,2786,0.212168,0.212168,0.215483,0.213825,2,0.005975,2,0.006095,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
418,cube0,0.358788,592,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
418,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.404242,2317,0.212168,0.212168,0.215483,0.213825,2,0.004328,2,0.004780,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
418,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.494545,2466,0.212168,0.212168,0.215483,0.213825,2,0.005770,2,0.003295,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
419,cube0,0.363636,600,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
419,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.558788,2572,0.212168,0.212168,0.215483,0.213825,2,0.002578,2,0.005258,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
419,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.592121,2627,0.212168,0.212168,0.215483,0.213825,2,0.004097,2,0.005420,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
420,cube0,0.349697,577,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
420,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.384848,2285,0.212168,0.212168,0.215483,0.213825,2,0.004097,2,0.003372,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
420,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.542424,2545,0.212168,0.212168,0.215483,0.213825,2,0.006069,2,0.003414,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
421,cube0,0.290909,480,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
421,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.580000,2607,0.212168,0.212168,0.215483,0.213825,2,0.003235,2,0.006786,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
421,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.650303,2723,0.212168,0.212168,0.215483,0.213825,2,0.004806,2,0.005694,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
422,cube0,0.345455,570,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
422,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.575152,2599,0.212168,0.212168,0.215483,0.213825,2,0.005992,2,0.003269,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
422,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.933939,3191,0.212168,0.212168,0.215483,0.213825,2,0.006752,2,0.003295,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
423,cube0,0.291515,481,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
423,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.803030,2975,0.212168,0.212168,0.215483,0.213825,2,0.005216,2,0.005642,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
423,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.615152,2665,0.212168,0.212168,0.215483,0.213825,2,0.006564,2,0.005079,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
424,cube0,0.367273,606,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
424,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.664848,2747,0.212168,0.212168,0.215483,0.213825,2,0.005506,2,0.003030,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
424,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.706667,2816,0.212168,0.212168,0.215483,0.213825,2,0.005864,2,0.007025,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
425,cube0,0.321212,530,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
425,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.683030,2777,0.212168,0.212168,0.215483,0.213825,2,0.004499,2,0.006701,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
425,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.384242,2284,0.212168,0.212168,0.215483,0.213825,2,0.004157,2,0.004814,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
426,cube0,0.311515,514,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
426,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.522424,2512,0.212168,0.212168,0.215483,0.213825,2,0.005617,2,0.003201,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
426,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.476970,2437,0.212168,0.212168,0.215483,0.213825,2,0.005719,2,0.003150,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
427,cube0,0.339394,560,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
427,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.678182,2769,0.212168,0.212168,0.215483,0.213825,2,0.004789,2,0.006598,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
427,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.635758,2699,0.212168,0.212168,0.215483,0.213825,2,0.003560,2,0.007674,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
428,cube0,0.315758,521,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
428,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.487273,2454,0.212168,0.212168,0.215483,0.213825,2,0.005275,2,0.003261,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
428,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.549091,2556,0.212168,0.212168,0.215483,0.213825,2,0.006223,2,0.003406,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
429,cube0,0.353333,583,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
429,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.701818,2808,0.212168,0.212168,0.215483,0.213825,2,0.005250,2,0.004883,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
429,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.662424,2743,0.212168,0.212168,0.215483,0.213825,2,0.004985,2,0.005617,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
430,cube0,0.331515,547,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
430,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.537576,2537,0.212168,0.212168,0.215483,0.213825,2,0.005839,2,0.003483,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
430,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.906667,3146,0.212168,0.212168,0.215483,0.213825,2,0.008980,2,0.003491,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
431,cube0,0.372727,615,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
431,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.526061,2518,0.212168,0.212168,0.215483,0.213825,2,0.004285,2,0.005950,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
431,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518788,2506,0.212168,0.212168,0.215483,0.213825,2,0.006137,2,0.005335,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
432,cube0,0.307879,508,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
432,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.493333,2464,0.212168,0.212168,0.215483,0.213825,2,0.005617,2,0.003235,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
432,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.790909,2955,0.212168,0.212168,0.215483,0.213825,2,0.006530,2,0.003457,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
433,cube0,0.308485,509,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
433,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.635152,2698,0.212168,0.212168,0.215483,0.213825,2,0.005446,2,0.006411,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
433,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.707879,2818,0.212168,0.212168,0.215483,0.213825,2,0.006300,2,0.006684,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
434,cube0,0.323636,534,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
434,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.530909,2526,0.212168,0.212168,0.215483,0.213825,2,0.006095,2,0.003303,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
434,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.589091,2622,0.212168,0.212168,0.215483,0.213825,2,0.006564,2,0.003278,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
435,cube0,0.349697,577,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
435,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.586667,2618,0.212168,0.212168,0.215483,0.213825,2,0.004251,2,0.007128,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
435,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.694546,2796,0.212168,0.212168,0.215483,0.213825,2,0.004806,2,0.007042,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
436,cube0,0.340000,561,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
436,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.407273,2322,0.212168,0.212168,0.215483,0.213825,2,0.004379,2,0.003286,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
436,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.452121,2396,0.212168,0.212168,0.215483,0.213825,2,0.004925,2,0.003252,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
437,cube0,0.323030,533,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
437,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.555151,2566,0.212168,0.212168,0.215483,0.213825,2,0.002475,2,0.005625,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
437,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.495758,2468,0.212168,0.212168,0.215483,0.213825,2,0.002569,2,0.005437,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
438,cube0,0.364242,601,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
438,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.832727,3024,0.212168,0.212168,0.215483,0.213825,2,0.005642,2,0.003261,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
438,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.447273,2388,0.212168,0.212168,0.215483,0.213825,2,0.005019,2,0.003244,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
