block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),
444,cube0,0.368485,608,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.313939,0.004422,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.116364,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
444,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.520606,2509,0.671515,0.009458,0.416970,0.005873,36.594479,0.230909,0.003252,66.081367,0.000000,0.326667,0.004601,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.132727,0.000000,
444,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.761818,2907,0.671515,0.009458,0.456970,0.006436,33.391247,0.230909,0.003252,66.081367,0.000000,0.297576,0.004191,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.118182,0.000000,
445,cube0,0.323030,533,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.265455,0.003739,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
445,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.656970,2734,0.671515,0.009458,0.413333,0.005822,36.916428,0.484242,0.006820,31.510639,0.000000,0.310909,0.004379,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.137576,0.000000,
445,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.520606,2509,0.671515,0.009458,0.436364,0.006146,34.968060,0.431515,0.006078,35.360958,0.000000,0.276970,0.003901,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.095152,0.000000,
446,cube0,0.310909,513,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.272121,0.003833,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.118182,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
446,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.443636,2382,0.671515,0.009458,0.348485,0.004908,43.786091,0.219394,0.003090,69.549728,0.000000,0.309091,0.004353,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.117576,0.000000,
446,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.418788,2341,0.671515,0.009458,0.283636,0.003995,53.797009,0.216364,0.003047,70.523811,0.000000,0.334545,0.004712,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.102424,0.000000,
447,cube0,0.342424,565,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.300606,0.004234,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.130909,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
447,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.548485,2555,0.671515,0.009458,0.244242,0.003440,62.473949,0.505455,0.007119,30.188251,0.000000,0.318788,0.004490,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.144848,0.000000,
447,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.588485,2621,0.671515,0.009458,0.241818,0.003406,63.100258,0.502424,0.007076,30.370327,0.000000,0.306061,0.004311,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,
448,cube0,0.315152,520,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.269091,0.003790,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.132121,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
448,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.356364,2238,0.671515,0.009458,0.282424,0.003978,54.027901,0.238182,0.003355,64.063622,0.000000,0.268485,0.003781,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.110909,0.000000,
448,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.559394,2573,0.671515,0.009458,0.452727,0.006376,33.704155,0.596970,0.008408,25.560408,0.000000,0.299394,0.004217,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,
449,cube0,0.347879,574,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.300000,0.004225,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.118182,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
449,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.334545,2202,0.671515,0.009458,0.184848,0.002603,82.547546,0.458788,0.006462,33.258919,0.000000,0.296970,0.004183,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.106061,0.000000,
449,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.676364,2766,0.671515,0.009458,0.328485,0.004627,46.452030,0.247879,0.003491,61.557461,0.000000,0.272121,0.003833,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.119394,0.000000,
450,cube0,0.332121,548,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.281818,0.003969,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.138788,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
450,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518182,2505,0.671515,0.009458,0.429697,0.006052,35.510582,0.220606,0.003107,69.167595,0.000000,0.269697,0.003799,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127273,0.000000,
450,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.373333,2266,0.671515,0.009458,0.299394,0.004217,50.965588,0.246061,0.003466,62.012318,0.000000,0.264848,0.003730,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.118182,0.000000,
451,cube0,0.375152,619,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.321212,0.004524,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.132121,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
451,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.672727,2760,0.671515,0.009458,0.375152,0.005284,40.673668,0.415758,0.005856,36.701172,0.000000,0.296364,0.004174,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.109697,0.000000,
451,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.507879,2488,0.671515,0.009458,0.250909,0.003534,60.814014,0.429091,0.006044,35.560738,0.000000,0.290303,0.004089,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.112121,0.000000,
452,cube0,0.306061,505,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.269697,0.003799,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.135758,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
452,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576970,2602,0.671515,0.009458,0.428485,0.006035,35.611038,0.259394,0.003653,58.824772,0.000000,0.345455,0.004866,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.116970,0.000000,
452,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.544848,2549,0.671515,0.009458,0.444848,0.006265,34.301094,0.245455,0.003457,62.165432,0.000000,0.313939,0.004422,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.110303,0.000000,
453,cube0,0.313939,518,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.274545,0.003867,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.104242,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
453,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.628485,2687,0.671515,0.009458,0.357576,0.005036,42.672886,0.377576,0.005318,40.412521,0.000000,0.274545,0.003867,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.098788,0.000000,
453,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.644848,2714,0.671515,0.009458,0.277576,0.003910,54.971619,0.492121,0.006931,31.006159,0.000000,0.363636,0.005122,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.096364,0.000000,
454,cube0,0.320606,529,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.271515,0.003824,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.122424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
454,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.422424,2347,0.671515,0.009458,0.312121,0.004396,48.887379,0.217576,0.003064,70.130920,0.000000,0.334545,0.004712,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.130303,0.000000,
454,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.790909,2955,0.671515,0.009458,0.404242,0.005694,37.746628,0.243636,0.003431,62.629356,0.000000,0.350909,0.004942,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.124848,0.000000,
455,cube0,0.350303,578,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.297576,0.004191,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.101818,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
455,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.767273,2916,0.671515,0.009458,0.391515,0.005514,38.973686,0.402424,0.005668,37.917171,0.000000,0.308485,0.004345,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.103030,0.000000,
455,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.498182,2472,0.671515,0.009458,0.400000,0.005634,38.146973,0.427879,0.006026,35.661476,0.000000,0.295758,0.004166,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127879,0.000000,
456,cube0,0.343636,567,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.303030,0.004268,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.130909,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
456,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.489091,2457,0.671515,0.009458,0.387273,0.005455,39.400631,0.224242,0.003158,68.045959,0.000000,0.298788,0.004208,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127273,0.000000,
456,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.558182,2571,0.671515,0.009458,0.424242,0.005975,35.967140,0.233333,0.003286,65.394814,0.000000,0.323030,0.004550,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.108485,0.000000,
457,cube0,0.304848,503,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.261212,0.003679,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
457,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.648485,2720,0.671515,0.009458,0.269091,0.003790,56.704956,0.385455,0.005429,39.586479,0.000000,0.303030,0.004268,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.147273,0.000000,
457,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.755152,2896,0.671515,0.009458,0.397576,0.005600,38.379574,0.446061,0.006283,34.207882,0.000000,0.286667,0.004038,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.122424,0.000000,
458,cube0,0.364848,602,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.312121,0.004396,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.116970,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
458,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.509091,2490,0.671515,0.009458,0.413939,0.005830,36.862377,0.250303,0.003525,60.961266,0.000000,0.300606,0.004234,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.125455,0.000000,
458,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.510909,2493,0.671515,0.009458,0.415152,0.005847,36.754745,0.228485,0.003218,66.782494,0.000000,0.285455,0.004020,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.113333,0.000000,
459,cube0,0.350909,579,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.296364,0.004174,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
459,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.596970,2635,0.671515,0.009458,0.183030,0.002578,83.367546,0.497576,0.007008,30.666262,0.000000,0.336364,0.004738,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.123030,0.000000,
459,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.666667,2750,0.671515,0.009458,0.277576,0.003910,54.971619,0.442424,0.006231,34.489044,0.000000,0.315152,0.004439,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.146061,0.000000,
460,cube0,0.346061,571,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.303030,0.004268,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.111515,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
460,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.501818,2478,0.671515,0.009458,0.409091,0.005762,37.299259,0.225455,0.003175,67.680115,0.000000,0.294545,0.004149,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127879,0.000000,
460,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.581212,2609,0.671515,0.009458,0.462424,0.006513,32.997379,0.236364,0.003329,64.556412,0.000000,0.311515,0.004388,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.121212,0.000000,
461,cube0,0.292121,482,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.246667,0.003474,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
461,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.571515,2593,0.671515,0.009458,0.304242,0.004285,50.153389,0.501212,0.007059,30.443775,0.000000,0.250909,0.003534,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.138788,0.000000,
461,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.753939,2894,0.671515,0.009458,0.358182,0.005045,42.600681,0.519394,0.007315,29.378065,0.000000,0.312727,0.004405,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.145455,0.000000,
462,cube0,0.347879,574,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.297576,0.004191,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
462,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.593939,2630,0.671515,0.009458,0.447879,0.006308,34.069016,0.227879,0.003210,66.960106,0.000000,0.336364,0.004738,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.147273,0.000000,
462,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.530909,2526,0.671515,0.009458,0.433939,0.006112,35.163410,0.227879,0.003210,66.960106,0.000000,0.259394,0.003653,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,
463,cube0,0.292727,483,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.240606,0.003389,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.144242,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
463,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.798182,2967,0.671515,0.009458,0.397576,0.005600,38.379574,0.356970,0.005028,42.745335,0.000000,0.291515,0.004106,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.096364,0.000000,
463,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.631515,2692,0.671515,0.009458,0.326667,0.004601,46.710579,0.486061,0.006846,31.392773,0.000000,0.264848,0.003730,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.113333,0.000000,
464,cube0,0.365455,603,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.310909,0.004379,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.116364,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
464,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.895758,3128,0.671515,0.009458,0.409091,0.005762,37.299259,0.229697,0.003235,66.430084,0.000000,0.324242,0.004567,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.141818,0.000000,
464,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.486667,2453,0.671515,0.009458,0.374545,0.005275,40.739483,0.517576,0.007290,29.481268,0.000000,0.296970,0.004183,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.116970,0.000000,
465,cube0,0.321818,531,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.263636,0.003713,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
465,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.701212,2807,0.671515,0.009458,0.403030,0.005676,37.860153,0.536364,0.007554,28.448589,0.000000,0.290909,0.004097,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.138788,0.000000,
465,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.680606,2773,0.671515,0.009458,0.419394,0.005907,36.382954,0.415152,0.005847,36.754745,0.000000,0.277576,0.003910,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.095758,0.000000,
466,cube0,0.315758,521,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.276364,0.003892,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.122424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
466,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.396364,2304,0.671515,0.009458,0.315152,0.004439,48.417313,0.235152,0.003312,64.889175,0.000000,0.276970,0.003901,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,
466,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.516970,2503,0.671515,0.009458,0.428485,0.006035,35.611038,0.216970,0.003056,70.326820,0.000000,0.281818,0.003969,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.101212,0.000000,
467,cube0,0.340606,562,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.298788,0.004208,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.132121,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
467,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.452727,2397,0.671515,0.009458,0.190909,0.002689,79.926987,0.475758,0.006701,32.072617,0.000000,0.318182,0.004481,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.145455,0.000000,
