block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
322,vector0,NA,NA,NA,NA,NA,NA,1.583636,2613,0.002211,0.002185,0.000026,0.000000,0.000000,0.006504,0.000000,0.013308,
322,vector1,NA,NA,NA,NA,NA,NA,1.595758,2633,0.002211,0.002185,0.000026,0.000000,0.000000,0.006607,0.000000,0.014827,
323,cube0,0.291515,481,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
323,vector0,NA,NA,NA,NA,NA,NA,1.777576,2933,0.002211,0.002185,0.000026,0.000000,0.000000,0.005087,0.000000,0.012335,
323,vector1,NA,NA,NA,NA,NA,NA,1.789697,2953,0.002211,0.002185,0.000026,0.000000,0.000000,0.006547,0.000000,0.012889,
324,cube0,0.366061,604,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
324,vector0,NA,NA,NA,NA,NA,NA,1.883030,3107,0.002211,0.002185,0.000026,0.000000,0.000000,0.007418,0.000000,0.015886,
324,vector1,NA,NA,NA,NA,NA,NA,1.862424,3073,0.002211,0.002185,0.000026,0.000000,0.000000,0.007264,0.000000,0.014614,
325,cube0,0.323030,533,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
325,vector0,NA,NA,NA,NA,NA,NA,1.545455,2550,0.002211,0.002185,0.000026,0.000000,0.000000,0.006086,0.000000,0.014477,
325,vector1,NA,NA,NA,NA,NA,NA,1.520606,2509,0.002211,0.002185,0.000026,0.000000,0.000000,0.006026,0.000000,0.012778,
326,cube0,0.312121,515,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
326,vector0,NA,NA,NA,NA,NA,NA,1.473333,2431,0.002211,0.002185,0.000026,0.000000,0.000000,0.005250,0.000000,0.015638,
326,vector1,NA,NA,NA,NA,NA,NA,1.464242,2416,0.002211,0.002185,0.000026,0.000000,0.000000,0.005233,0.000000,0.013231,
327,cube0,0.340000,561,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
327,vector0,NA,NA,NA,NA,NA,NA,1.574546,2598,0.002211,0.002185,0.000026,0.000000,0.000000,0.004166,0.000000,0.015041,
327,vector1,NA,NA,NA,NA,NA,NA,1.454545,2400,0.002211,0.002185,0.000026,0.000000,0.000000,0.002697,0.000000,0.014315,
328,cube0,0.317576,524,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
328,vector0,NA,NA,NA,NA,NA,NA,1.580000,2607,0.002211,0.002185,0.000026,0.000000,0.000000,0.006385,0.000000,0.015126,
328,vector1,NA,NA,NA,NA,NA,NA,1.564849,2582,0.002211,0.002185,0.000026,0.000000,0.000000,0.006598,0.000000,0.015280,
329,cube0,0.351515,580,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
329,vector0,NA,NA,NA,NA,NA,NA,1.655151,2731,0.002211,0.002185,0.000026,0.000000,0.000000,0.005873,0.000000,0.014213,
329,vector1,NA,NA,NA,NA,NA,NA,1.694546,2796,0.002211,0.002185,0.000026,0.000000,0.000000,0.005156,0.000000,0.015416,
330,cube0,0.327879,541,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
330,vector0,NA,NA,NA,NA,NA,NA,1.575152,2599,0.002211,0.002185,0.000026,0.000000,0.000000,0.006291,0.000000,0.014819,
330,vector1,NA,NA,NA,NA,NA,NA,1.767273,2916,0.002211,0.002185,0.000026,0.000000,0.000000,0.006240,0.000000,0.015194,
331,cube0,0.372121,614,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
331,vector0,NA,NA,NA,NA,NA,NA,1.747273,2883,0.002211,0.002185,0.000026,0.000000,0.000000,0.005685,0.000000,0.013000,
331,vector1,NA,NA,NA,NA,NA,NA,1.467879,2422,0.002211,0.002185,0.000026,0.000000,0.000000,0.005250,0.000000,0.013496,
332,cube0,0.307273,507,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
332,vector0,NA,NA,NA,NA,NA,NA,1.580606,2608,0.002211,0.002185,0.000026,0.000000,0.000000,0.006854,0.000000,0.013828,
332,vector1,NA,NA,NA,NA,NA,NA,1.484848,2450,0.002211,0.002185,0.000026,0.000000,0.000000,0.005506,0.000000,0.014665,
333,cube0,0.309091,510,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
333,vector0,NA,NA,NA,NA,NA,NA,1.628485,2687,0.002211,0.002185,0.000026,0.000000,0.000000,0.004353,0.000000,0.012104,
333,vector1,NA,NA,NA,NA,NA,NA,1.561818,2577,0.002211,0.002185,0.000026,0.000000,0.000000,0.003483,0.000000,0.011993,
334,cube0,0.318182,525,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
334,vector0,NA,NA,NA,NA,NA,NA,1.477576,2438,0.002211,0.002185,0.000026,0.000000,0.000000,0.005514,0.000000,0.015647,
334,vector1,NA,NA,NA,NA,NA,NA,1.539394,2540,0.002211,0.002185,0.000026,0.000000,0.000000,0.006086,0.000000,0.015160,
335,cube0,0.348485,575,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
335,vector0,NA,NA,NA,NA,NA,NA,1.526061,2518,0.002211,0.002185,0.000026,0.000000,0.000000,0.003397,0.000000,0.014656,
335,vector1,NA,NA,NA,NA,NA,NA,1.701212,2807,0.002211,0.002185,0.000026,0.000000,0.000000,0.003978,0.000000,0.012770,
336,cube0,0.340606,562,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
336,vector0,NA,NA,NA,NA,NA,NA,1.828485,3017,0.002211,0.002185,0.000026,0.000000,0.000000,0.008357,0.000000,0.016099,
336,vector1,NA,NA,NA,NA,NA,NA,1.357576,2240,0.002211,0.002185,0.000026,0.000000,0.000000,0.003935,0.000000,0.015689,
337,cube0,0.306061,505,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
337,vector0,NA,NA,NA,NA,NA,NA,1.804848,2978,0.002211,0.002185,0.000026,0.000000,0.000000,0.006615,0.000000,0.015356,
337,vector1,NA,NA,NA,NA,NA,NA,1.319394,2177,0.002211,0.002185,0.000026,0.000000,0.000000,0.002450,0.000000,0.015578,
338,cube0,0.363636,600,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
338,vector0,NA,NA,NA,NA,NA,NA,1.429091,2358,0.002211,0.002185,0.000026,0.000000,0.000000,0.004575,0.000000,0.015100,
338,vector1,NA,NA,NA,NA,NA,NA,1.503030,2480,0.002211,0.002185,0.000026,0.000000,0.000000,0.005839,0.000000,0.013803,
339,cube0,0.353939,584,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
339,vector0,NA,NA,NA,NA,NA,NA,1.604242,2647,0.002211,0.002185,0.000026,0.000000,0.000000,0.003730,0.000000,0.014298,
339,vector1,NA,NA,NA,NA,NA,NA,1.551515,2560,0.002211,0.002185,0.000026,0.000000,0.000000,0.004012,0.000000,0.013350,
340,cube0,0.348485,575,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
340,vector0,NA,NA,NA,NA,NA,NA,1.538182,2538,0.002211,0.002185,0.000026,0.000000,0.000000,0.006197,0.000000,0.014938,
340,vector1,NA,NA,NA,NA,NA,NA,1.536364,2535,0.002211,0.002185,0.000026,0.000000,0.000000,0.006129,0.000000,0.014989,
341,cube0,0.290909,480,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
341,vector0,NA,NA,NA,NA,NA,NA,1.791515,2956,0.002211,0.002185,0.000026,0.000000,0.000000,0.005694,0.000000,0.013982,
341,vector1,NA,NA,NA,NA,NA,NA,1.733333,2860,0.002211,0.002185,0.000026,0.000000,0.000000,0.004738,0.000000,0.013120,
342,cube0,0.345455,570,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
342,vector0,NA,NA,NA,NA,NA,NA,1.596364,2634,0.002211,0.002185,0.000026,0.000000,0.000000,0.006624,0.000000,0.014580,
342,vector1,NA,NA,NA,NA,NA,NA,1.432121,2363,0.002211,0.002185,0.000026,0.000000,0.000000,0.004703,0.000000,0.014494,
343,cube0,0.292121,482,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
343,vector0,NA,NA,NA,NA,NA,NA,1.703636,2811,0.002211,0.002185,0.000026,0.000000,0.000000,0.004072,0.000000,0.013683,
343,vector1,NA,NA,NA,NA,NA,NA,1.588485,2621,0.002211,0.002185,0.000026,0.000000,0.000000,0.003073,0.000000,0.012608,
344,cube0,0.364848,602,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
344,vector0,NA,NA,NA,NA,NA,NA,1.961818,3237,0.002211,0.002185,0.000026,0.000000,0.000000,0.008399,0.000000,0.013803,
344,vector1,NA,NA,NA,NA,NA,NA,1.944242,3208,0.002211,0.002185,0.000026,0.000000,0.000000,0.008468,0.000000,0.013726,
345,cube0,0.321818,531,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
345,vector0,NA,NA,NA,NA,NA,NA,1.543636,2547,0.002211,0.002185,0.000026,0.000000,0.000000,0.005975,0.000000,0.012941,
345,vector1,NA,NA,NA,NA,NA,NA,1.533333,2530,0.002211,0.002185,0.000026,0.000000,0.000000,0.005898,0.000000,0.013257,
346,cube0,0.313333,517,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
346,vector0,NA,NA,NA,NA,NA,NA,1.400606,2311,0.002211,0.002185,0.000026,0.000000,0.000000,0.004345,0.000000,0.014930,
346,vector1,NA,NA,NA,NA,NA,NA,1.529697,2524,0.002211,0.002185,0.000026,0.000000,0.000000,0.006223,0.000000,0.015177,
347,cube0,0.343636,567,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
347,vector0,NA,NA,NA,NA,NA,NA,1.522424,2512,0.002211,0.002185,0.000026,0.000000,0.000000,0.003884,0.000000,0.013333,
347,vector1,NA,NA,NA,NA,NA,NA,1.540606,2542,0.002211,0.002185,0.000026,0.000000,0.000000,0.003790,0.000000,0.012224,
348,cube0,0.316364,522,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
348,vector0,NA,NA,NA,NA,NA,NA,1.465455,2418,0.002211,0.002185,0.000026,0.000000,0.000000,0.004575,0.000000,0.013965,
348,vector1,NA,NA,NA,NA,NA,NA,1.466667,2420,0.002211,0.002185,0.000026,0.000000,0.000000,0.005105,0.000000,0.015510,
349,cube0,0.351515,580,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
349,vector0,NA,NA,NA,NA,NA,NA,1.649697,2722,0.002211,0.002185,0.000026,0.000000,0.000000,0.004174,0.000000,0.013521,
349,vector1,NA,NA,NA,NA,NA,NA,1.556970,2569,0.002211,0.002185,0.000026,0.000000,0.000000,0.003594,0.000000,0.013274,
350,cube0,0.329091,543,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
350,vector0,NA,NA,NA,NA,NA,NA,1.600606,2641,0.002211,0.002185,0.000026,0.000000,0.000000,0.006786,0.000000,0.016193,
350,vector1,NA,NA,NA,NA,NA,NA,1.831515,3022,0.002211,0.002185,0.000026,0.000000,0.000000,0.007853,0.000000,0.016056,
351,cube0,0.376970,622,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
351,vector0,NA,NA,NA,NA,NA,NA,1.773333,2926,0.002211,0.002185,0.000026,0.000000,0.000000,0.006009,0.000000,0.014025,
351,vector1,NA,NA,NA,NA,NA,NA,1.656970,2734,0.002211,0.002185,0.000026,0.000000,0.000000,0.006342,0.000000,0.013922,
352,cube0,0.307879,508,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
352,vector0,NA,NA,NA,NA,NA,NA,1.805454,2979,0.002211,0.002185,0.000026,0.000000,0.000000,0.007947,0.000000,0.014008,
352,vector1,NA,NA,NA,NA,NA,NA,1.472727,2430,0.002211,0.002185,0.000026,0.000000,0.000000,0.005463,0.000000,0.013538,
353,cube0,0.310909,513,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
353,vector0,NA,NA,NA,NA,NA,NA,1.698788,2803,0.002211,0.002185,0.000026,0.000000,0.000000,0.005455,0.000000,0.012744,
353,vector1,NA,NA,NA,NA,NA,NA,1.557576,2570,0.002211,0.002185,0.000026,0.000000,0.000000,0.003483,0.000000,0.011763,
354,cube0,0.320000,528,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
354,vector0,NA,NA,NA,NA,NA,NA,1.543030,2546,0.002211,0.002185,0.000026,0.000000,0.000000,0.006445,0.000000,0.014904,
354,vector1,NA,NA,NA,NA,NA,NA,1.517576,2504,0.002211,0.002185,0.000026,0.000000,0.000000,0.005873,0.000000,0.014605,
355,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
355,vector0,NA,NA,NA,NA,NA,NA,1.653333,2728,0.002211,0.002185,0.000026,0.000000,0.000000,0.004558,0.000000,0.015297,
355,vector1,NA,NA,NA,NA,NA,NA,1.561212,2576,0.002211,0.002185,0.000026,0.000000,0.000000,0.004183,0.000000,0.014947,
356,cube0,0.341818,564,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
356,vector0,NA,NA,NA,NA,NA,NA,1.786061,2947,0.002211,0.002185,0.000026,0.000000,0.000000,0.005958,0.000000,0.015075,
356,vector1,NA,NA,NA,NA,NA,NA,1.452121,2396,0.002211,0.002185,0.000026,0.000000,0.000000,0.004985,0.000000,0.013205,
357,cube0,0.307879,508,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
357,vector0,NA,NA,NA,NA,NA,NA,1.529697,2524,0.002211,0.002185,0.000026,0.000000,0.000000,0.004140,0.000000,0.013350,
357,vector1,NA,NA,NA,NA,NA,NA,1.397576,2306,0.002211,0.002185,0.000026,0.000000,0.000000,0.002441,0.000000,0.012181,
358,cube0,0.358788,592,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
358,vector0,NA,NA,NA,NA,NA,NA,1.444242,2383,0.002211,0.002185,0.000026,0.000000,0.000000,0.004601,0.000000,0.015962,
358,vector1,NA,NA,NA,NA,NA,NA,1.398182,2307,0.002211,0.002185,0.000026,0.000000,0.000000,0.004413,0.000000,0.015382,
359,cube0,0.355758,587,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
359,vector0,NA,NA,NA,NA,NA,NA,1.470303,2426,0.002211,0.002185,0.000026,0.000000,0.000000,0.002544,0.000000,0.013991,
359,vector1,NA,NA,NA,NA,NA,NA,1.392727,2298,0.002211,0.002185,0.000026,0.000000,0.000000,0.002851,0.000000,0.012505,
360,cube0,0.367879,607,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
360,vector0,NA,NA,NA,NA,NA,NA,1.563636,2580,0.002211,0.002185,0.000026,0.000000,0.000000,0.005864,0.000000,0.015869,
360,vector1,NA,NA,NA,NA,NA,NA,1.592121,2627,0.002211,0.002185,0.000026,0.000000,0.000000,0.006692,0.000000,0.016227,
361,cube0,0.291515,481,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
361,vector0,NA,NA,NA,NA,NA,NA,1.720606,2839,0.002211,0.002185,0.000026,0.000000,0.000000,0.005002,0.000000,0.013931,
361,vector1,NA,NA,NA,NA,NA,NA,1.700606,2806,0.002211,0.002185,0.000026,0.000000,0.000000,0.004422,0.000000,0.013385,
362,cube0,0.344848,569,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
362,vector0,NA,NA,NA,NA,NA,NA,1.461212,2411,0.002211,0.002185,0.000026,0.000000,0.000000,0.004524,0.000000,0.014622,
362,vector1,NA,NA,NA,NA,NA,NA,1.503030,2480,0.002211,0.002185,0.000026,0.000000,0.000000,0.004977,0.000000,0.014930,
363,cube0,0.293333,484,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
363,vector0,NA,NA,NA,NA,NA,NA,1.656364,2733,0.002211,0.002185,0.000026,0.000000,0.000000,0.004302,0.000000,0.014409,
363,vector1,NA,NA,NA,NA,NA,NA,1.735152,2863,0.002211,0.002185,0.000026,0.000000,0.000000,0.005301,0.000000,0.014298,
364,cube0,0.366667,605,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
364,vector0,NA,NA,NA,NA,NA,NA,1.508485,2489,0.002211,0.002185,0.000026,0.000000,0.000000,0.005787,0.000000,0.014426,
364,vector1,NA,NA,NA,NA,NA,NA,1.834545,3027,0.002211,0.002185,0.000026,0.000000,0.000000,0.007990,0.000000,0.013914,
365,cube0,0.320000,528,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
365,vector0,NA,NA,NA,NA,NA,NA,1.632121,2693,0.002211,0.002185,0.000026,0.000000,0.000000,0.004652,0.000000,0.013717,
365,vector1,NA,NA,NA,NA,NA,NA,1.549091,2556,0.002211,0.002185,0.000026,0.000000,0.000000,0.006231,0.000000,0.014247,
366,cube0,0.312727,516,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
366,vector0,NA,NA,NA,NA,NA,NA,1.417576,2339,0.002211,0.002185,0.000026,0.000000,0.000000,0.004029,0.000000,0.015160,
366,vector1,NA,NA,NA,NA,NA,NA,1.398788,2308,0.002211,0.002185,0.000026,0.000000,0.000000,0.004396,0.000000,0.014767,
367,cube0,0.342424,565,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
367,vector0,NA,NA,NA,NA,NA,NA,1.524242,2515,0.002211,0.002185,0.000026,0.000000,0.000000,0.003244,0.000000,0.012736,
367,vector1,NA,NA,NA,NA,NA,NA,1.558788,2572,0.002211,0.002185,0.000026,0.000000,0.000000,0.002501,0.000000,0.013017,
368,cube0,0.315152,520,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
368,vector0,NA,NA,NA,NA,NA,NA,1.454545,2400,0.002211,0.002185,0.000026,0.000000,0.000000,0.004806,0.000000,0.013931,
368,vector1,NA,NA,NA,NA,NA,NA,1.548485,2555,0.002211,0.002185,0.000026,0.000000,0.000000,0.006317,0.000000,0.013274,
369,cube0,0.349697,577,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
369,vector0,NA,NA,NA,NA,NA,NA,1.515758,2501,0.002211,0.002185,0.000026,0.000000,0.000000,0.003457,0.000000,0.012463,
369,vector1,NA,NA,NA,NA,NA,NA,1.665455,2748,0.002211,0.002185,0.000026,0.000000,0.000000,0.003713,0.000000,0.013615,
370,cube0,0.329091,543,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
370,vector0,NA,NA,NA,NA,NA,NA,1.522424,2512,0.002211,0.002185,0.000026,0.000000,0.000000,0.005753,0.000000,0.015160,
370,vector1,NA,NA,NA,NA,NA,NA,1.912121,3155,0.002211,0.002185,0.000026,0.000000,0.000000,0.007563,0.000000,0.014605,
371,cube0,0.373333,616,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
371,vector0,NA,NA,NA,NA,NA,NA,1.592121,2627,0.002211,0.002185,0.000026,0.000000,0.000000,0.004738,0.000000,0.013171,
371,vector1,NA,NA,NA,NA,NA,NA,1.507273,2487,0.002211,0.002185,0.000026,0.000000,0.000000,0.006052,0.000000,0.011541,
372,cube0,0.307273,507,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
372,vector0,NA,NA,NA,NA,NA,NA,2.032121,3353,0.002211,0.002185,0.000026,0.000000,0.000000,0.008801,0.000000,0.014349,
372,vector1,NA,NA,NA,NA,NA,NA,1.369091,2259,0.002211,0.002185,0.000026,0.000000,0.000000,0.003969,0.000000,0.016432,
373,cube0,0.310303,512,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
373,vector0,NA,NA,NA,NA,NA,NA,1.526061,2518,0.002211,0.002185,0.000026,0.000000,0.000000,0.005941,0.000000,0.012907,
373,vector1,NA,NA,NA,NA,NA,NA,1.569697,2590,0.002211,0.002185,0.000026,0.000000,0.000000,0.003227,0.000000,0.014571,
374,cube0,0.320606,529,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
374,vector0,NA,NA,NA,NA,NA,NA,1.512121,2495,0.002211,0.002185,0.000026,0.000000,0.000000,0.005898,0.000000,0.014093,
374,vector1,NA,NA,NA,NA,NA,NA,1.535758,2534,0.002211,0.002185,0.000026,0.000000,0.000000,0.006120,0.000000,0.014597,
375,cube0,0.351515,580,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
375,vector0,NA,NA,NA,NA,NA,NA,1.601818,2643,0.002211,0.002185,0.000026,0.000000,0.000000,0.004020,0.000000,0.012838,
375,vector1,NA,NA,NA,NA,NA,NA,1.761818,2907,0.002211,0.002185,0.000026,0.000000,0.000000,0.004353,0.000000,0.014170,
376,cube0,0.345455,570,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
376,vector0,NA,NA,NA,NA,NA,NA,1.755152,2896,0.002211,0.002185,0.000026,0.000000,0.000000,0.006052,0.000000,0.015092,
376,vector1,NA,NA,NA,NA,NA,NA,1.465455,2418,0.002211,0.002185,0.000026,0.000000,0.000000,0.005181,0.000000,0.015032,
377,cube0,0.305455,504,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
377,vector0,NA,NA,NA,NA,NA,NA,1.744242,2878,0.002211,0.002185,0.000026,0.000000,0.000000,0.005924,0.000000,0.013880,
377,vector1,NA,NA,NA,NA,NA,NA,1.594545,2631,0.002211,0.002185,0.000026,0.000000,0.000000,0.003363,0.000000,0.013555,
378,cube0,0.361212,596,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
378,vector0,NA,NA,NA,NA,NA,NA,1.532121,2528,0.002211,0.002185,0.000026,0.000000,0.000000,0.006061,0.000000,0.017661,
378,vector1,NA,NA,NA,NA,NA,NA,1.452727,2397,0.002211,0.002185,0.000026,0.000000,0.000000,0.004789,0.000000,0.014682,
379,cube0,0.351515,580,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
379,vector0,NA,NA,NA,NA,NA,NA,1.660000,2739,0.002211,0.002185,0.000026,0.000000,0.000000,0.003961,0.000000,0.015280,
379,vector1,NA,NA,NA,NA,NA,NA,1.481818,2445,0.002211,0.002185,0.000026,0.000000,0.000000,0.002911,0.000000,0.012266,
380,cube0,0.348485,575,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
380,vector0,NA,NA,NA,NA,NA,NA,1.557576,2570,0.002211,0.002185,0.000026,0.000000,0.000000,0.006248,0.000000,0.015211,
380,vector1,NA,NA,NA,NA,NA,NA,1.538788,2539,0.002211,0.002185,0.000026,0.000000,0.000000,0.005933,0.000000,0.014622,
381,cube0,0.289697,478,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
381,vector0,NA,NA,NA,NA,NA,NA,1.727879,2851,0.002211,0.002185,0.000026,0.000000,0.000000,0.004430,0.000000,0.011840,
381,vector1,NA,NA,NA,NA,NA,NA,1.634545,2697,0.002211,0.002185,0.000026,0.000000,0.000000,0.003346,0.000000,0.011507,
382,cube0,0.344848,569,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
382,vector0,NA,NA,NA,NA,NA,NA,1.666667,2750,0.002211,0.002185,0.000026,0.000000,0.000000,0.007093,0.000000,0.015869,
382,vector1,NA,NA,NA,NA,NA,NA,1.590303,2624,0.002211,0.002185,0.000026,0.000000,0.000000,0.006265,0.000000,0.014503,
383,cube0,0.292121,482,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
383,vector0,NA,NA,NA,NA,NA,NA,1.725455,2847,0.002211,0.002185,0.000026,0.000000,0.000000,0.005472,0.000000,0.013709,
383,vector1,NA,NA,NA,NA,NA,NA,1.827273,3015,0.002211,0.002185,0.000026,0.000000,0.000000,0.005992,0.000000,0.011848,
384,cube0,0.367273,606,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
384,vector0,NA,NA,NA,NA,NA,NA,1.890303,3119,0.002211,0.002185,0.000026,0.000000,0.000000,0.006726,0.000000,0.015783,
384,vector1,NA,NA,NA,NA,NA,NA,1.838182,3033,0.002211,0.002185,0.000026,0.000000,0.000000,0.006436,0.000000,0.014981,
385,cube0,0.321212,530,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
385,vector0,NA,NA,NA,NA,NA,NA,1.498182,2472,0.002211,0.002185,0.000026,0.000000,0.000000,0.004473,0.000000,0.014119,
385,vector1,NA,NA,NA,NA,NA,NA,1.423636,2349,0.002211,0.002185,0.000026,0.000000,0.000000,0.004302,0.000000,0.014554,
386,cube0,0.312727,516,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
386,vector0,NA,NA,NA,NA,NA,NA,1.649091,2721,0.002211,0.002185,0.000026,0.000000,0.000000,0.005045,0.000000,0.014247,
386,vector1,NA,NA,NA,NA,NA,NA,1.607879,2653,0.002211,0.002185,0.000026,0.000000,0.000000,0.006001,0.000000,0.014511,
387,cube0,0.340606,562,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
387,vector0,NA,NA,NA,NA,NA,NA,1.603030,2645,0.002211,0.002185,0.000026,0.000000,0.000000,0.004396,0.000000,0.012719,
