block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),
64,cube0,0.353333,583,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.312121,0.001626,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.140606,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
64,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.756363,70548,23.600607,0.122920,35.963032,0.187307,17.820221,15.578182,0.081136,41.138889,0.000000,1.427879,0.007437,0.427273,0.706061,35.405453,35.191517,0.000000,30.327272,0.553333,0.000000,
64,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.926666,70829,23.600607,0.122920,32.284847,0.168150,19.850462,15.819394,0.082393,40.511612,0.000000,1.465455,0.007633,0.427273,0.706061,35.056362,35.318787,0.000000,30.512728,0.599394,0.000000,
65,cube0,0.309091,510,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.263636,0.001373,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.127879,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
65,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.892727,70773,23.600607,0.122920,34.130302,0.177762,18.777132,15.575758,0.081124,41.145290,0.000000,1.442424,0.007513,0.427273,0.706061,34.418789,34.516365,0.000000,27.014545,0.864848,0.000000,
65,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.332123,71498,23.600607,0.122920,34.939392,0.181976,18.342308,16.258183,0.084678,39.418255,0.000000,1.492121,0.007771,0.427273,0.706061,33.795757,34.089092,0.000000,28.521818,0.779394,0.000000,
66,cube0,0.335152,553,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.286667,0.001493,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.140606,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
66,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.839394,72335,23.600607,0.122920,36.132122,0.188188,17.736826,16.306667,0.084931,39.301048,0.000000,1.453333,0.007569,0.427273,0.706061,34.035759,34.615757,0.000000,30.606667,0.593333,0.000000,
66,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.266666,74690,23.600607,0.122920,34.135757,0.177790,18.774130,16.809092,0.087547,38.126343,0.000000,1.470303,0.007658,0.427273,0.706061,34.644848,34.867878,0.000000,29.352121,0.593333,0.000000,
67,cube0,0.310909,513,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.260000,0.001354,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.108485,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
67,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.759396,72203,23.600607,0.122920,33.754547,0.175805,18.986156,15.811515,0.082352,40.531799,0.000000,1.487273,0.007746,0.427273,0.706061,35.024242,34.472729,0.000000,30.474545,0.526061,0.000000,
67,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.255150,69721,23.600607,0.122920,33.953335,0.176840,18.875000,16.763031,0.087307,38.231102,0.000000,1.464849,0.007629,0.427273,0.706061,34.687878,35.041817,0.000000,30.593334,0.549697,0.000000,
68,cube0,0.370303,611,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.316364,0.001648,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.123636,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
68,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.527878,71821,23.600607,0.122920,35.226665,0.183472,18.192728,15.812727,0.082358,40.528694,0.000000,1.456364,0.007585,0.427273,0.706061,34.356365,34.740002,0.000000,30.484241,0.479394,0.000000,
68,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.899395,72434,23.600607,0.122920,35.081211,0.182715,18.268160,15.551516,0.080997,41.209435,0.000000,1.520606,0.007920,0.427273,0.706061,34.389698,34.258183,0.000000,30.572121,0.615758,0.000000,
69,cube0,0.327273,540,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.290909,0.001515,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.145455,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
69,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.784847,72245,23.600607,0.122920,38.024242,0.198043,16.854225,15.146667,0.078889,42.310905,0.000000,1.486061,0.007740,0.427273,0.706061,36.499393,36.214546,0.000000,30.846060,0.553333,0.000000,
69,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.866062,72379,23.600607,0.122920,37.281818,0.194176,17.189857,16.704243,0.087001,38.365650,0.000000,1.497576,0.007800,0.427273,0.706061,35.665455,35.992725,0.000000,28.521818,0.624848,0.000000,
70,cube0,0.335152,553,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.296364,0.001544,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.129697,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
70,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.002426,72604,23.600607,0.122920,34.859394,0.181559,18.384403,14.716969,0.076651,43.546272,0.000000,1.444242,0.007522,0.427273,0.706061,35.129089,35.446667,0.000000,29.297575,0.838788,0.000000,
70,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.398182,73257,23.600607,0.122920,33.146667,0.172639,19.334347,16.386667,0.085347,39.109180,0.000000,1.508485,0.007857,0.427273,0.706061,34.670910,35.098789,0.000000,27.432121,0.768485,0.000000,
71,cube0,0.303030,500,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.253333,0.001319,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.132727,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
71,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.884850,72410,23.600607,0.122920,35.371513,0.184227,18.118227,16.333939,0.085073,39.235432,0.000000,1.456970,0.007588,0.427273,0.706061,34.396362,34.473938,0.000000,30.588486,0.547273,0.000000,
71,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.519394,71807,23.600607,0.122920,33.891514,0.176518,18.909428,15.955152,0.083100,40.166912,0.000000,1.493333,0.007778,0.427273,0.706061,34.606060,35.207878,0.000000,30.562424,0.729091,0.000000,
72,cube0,0.355152,586,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.303636,0.001581,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.119394,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
72,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.952728,72522,23.600607,0.122920,34.497574,0.179675,18.577223,15.467878,0.080562,41.432262,0.000000,1.438182,0.007491,0.427273,0.706061,36.224850,36.212727,0.000000,31.580000,0.615758,0.000000,
72,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.656364,70383,23.600607,0.122920,34.626060,0.180344,18.508289,14.991515,0.078081,42.748791,0.000000,1.401818,0.007301,0.427273,0.706061,36.016972,36.548485,0.000000,31.667273,0.545455,0.000000,
73,cube0,0.364848,602,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.324242,0.001689,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.149091,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
73,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.569698,71890,23.600607,0.122920,35.836365,0.186648,17.883207,16.991514,0.088497,37.717010,0.000000,1.427273,0.007434,0.427273,0.706061,36.090908,36.107273,0.000000,28.941818,0.813333,0.000000,
73,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.660606,73690,23.600607,0.122920,35.490910,0.184848,18.057276,16.836969,0.087693,38.063213,0.000000,1.476970,0.007693,0.427273,0.706061,34.895756,35.023636,0.000000,31.004848,0.469697,0.000000,
74,cube0,0.353939,584,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.310909,0.001619,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.120000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
74,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.823635,75609,23.600607,0.122920,36.551514,0.190372,17.533314,16.268484,0.084732,39.393295,0.000000,1.495152,0.007787,0.427273,0.706061,34.421211,34.276970,0.000000,29.191515,0.714545,0.000000,
74,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.248486,73010,23.600607,0.122920,31.894545,0.166117,20.093378,16.818789,0.087598,38.104359,0.000000,1.480000,0.007708,0.426061,0.706667,35.212727,35.024242,0.000000,29.743031,0.929697,0.000000,
75,cube0,0.340606,562,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.289091,0.001506,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.143030,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
75,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.103638,72771,23.600607,0.122920,31.607880,0.164624,20.275614,14.444848,0.075234,44.366623,0.000000,1.443636,0.007519,0.427273,0.706061,35.939392,35.402424,0.000000,30.767879,0.601818,0.000000,
75,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.660606,73690,23.600607,0.122920,32.978180,0.171761,19.433126,16.259394,0.084684,39.415318,0.000000,1.450303,0.007554,0.427273,0.706061,36.610909,36.380608,0.000000,28.280605,1.007879,0.000000,
76,cube0,0.329091,543,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.275152,0.001433,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
76,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.384850,73235,23.600607,0.122920,30.180607,0.157191,21.234468,15.349091,0.079943,41.752903,0.000000,1.482424,0.007721,0.426061,0.706667,35.324242,35.509090,0.000000,29.467878,0.584242,0.000000,
76,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.135151,71173,23.600607,0.122920,35.706665,0.185972,17.948166,14.090909,0.073390,45.481037,0.000000,1.420606,0.007399,0.427273,0.706061,35.411514,35.356968,0.000000,28.155758,0.607879,0.000000,
77,cube0,0.375758,620,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.332727,0.001733,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.133939,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
77,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.666061,75349,23.600607,0.122920,34.522423,0.179804,18.563852,15.907272,0.082850,40.287807,0.000000,1.480606,0.007711,0.427273,0.706061,37.596970,36.975151,0.000000,31.444849,0.721818,0.000000,
77,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.016972,72628,23.600607,0.122920,33.773941,0.175906,18.975256,16.952122,0.088292,37.804657,0.000000,1.466667,0.007639,0.426061,0.706667,36.756969,36.000000,0.000000,27.590303,0.851515,0.000000,
78,cube0,0.335152,553,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.289091,0.001506,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
78,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.923637,75774,23.600607,0.122920,34.152729,0.177879,18.764799,15.439394,0.080414,41.508698,0.000000,1.452727,0.007566,0.427273,0.706061,36.158180,35.776363,0.000000,31.778181,0.791515,0.000000,
78,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.109093,72780,23.600607,0.122920,35.520000,0.185000,18.042486,15.450909,0.080473,41.477764,0.000000,1.456364,0.007585,0.427273,0.706061,36.654545,36.443638,0.000000,31.464848,0.498182,0.000000,
79,cube0,0.363636,600,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.313333,0.001632,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.118182,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
79,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.826668,70664,23.600607,0.122920,33.826668,0.176181,18.945677,15.266666,0.079514,41.978329,0.000000,1.457576,0.007592,0.426061,0.706667,34.944241,35.003029,0.000000,29.567272,0.663030,0.000000,
79,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.406059,73270,23.600607,0.122920,32.120605,0.167295,19.951963,14.898787,0.077598,43.014854,0.000000,1.513333,0.007882,0.427273,0.706061,36.029091,35.828484,0.000000,28.901817,0.606667,0.000000,
80,cube0,0.336364,555,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.283636,0.001477,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.137576,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
80,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.211514,64699,23.600607,0.122920,30.606667,0.159410,20.938875,12.985455,0.067633,49.352848,0.000000,1.720000,0.008958,0.427273,0.706061,30.655758,31.167879,0.000000,26.680000,0.521212,0.000000,
80,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.201214,64682,23.600607,0.122920,29.530909,0.153807,21.701639,13.124848,0.068359,48.828690,0.000000,1.769091,0.009214,0.427273,0.706061,30.798182,31.011515,0.000000,26.236969,0.604849,0.000000,
81,cube0,0.358182,591,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.303636,0.001581,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.102424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
81,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.780605,63988,23.600607,0.122920,32.251514,0.167977,19.870977,13.235151,0.068933,48.421745,0.000000,1.540000,0.008021,0.427273,0.706061,30.006062,30.093334,0.000000,25.384243,0.643030,0.000000,
81,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.302425,63199,23.600607,0.122920,30.383636,0.158248,21.092575,13.370909,0.069640,47.930115,0.000000,1.609697,0.008384,0.427273,0.706061,30.741213,30.653940,0.000000,25.601212,0.601212,0.000000,
82,cube0,0.329091,543,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.271515,0.001414,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.124848,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
82,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.901211,64187,23.600607,0.122920,30.708485,0.159940,20.869450,12.578182,0.065511,50.950855,0.000000,1.420000,0.007396,0.427273,0.706061,31.740000,31.812727,0.000000,26.215151,0.601818,0.000000,
82,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.182423,64651,23.600607,0.122920,31.398182,0.163532,20.411028,13.766666,0.071701,46.552238,0.000000,1.516364,0.007898,0.427273,0.706061,32.084244,31.904242,0.000000,26.516363,0.473939,0.000000,
83,cube0,0.325455,537,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.286061,0.001490,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.110303,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
83,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.487877,65155,23.600607,0.122920,30.543636,0.159081,20.982084,12.470303,0.064949,51.391628,0.000000,1.450303,0.007554,0.427273,0.706061,30.329090,30.663637,0.000000,25.835152,0.490303,0.000000,
83,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.066666,62810,23.600607,0.122920,29.821817,0.155322,21.489943,13.064849,0.068046,49.052933,0.000000,1.456364,0.007585,0.427273,0.706061,31.416363,32.044243,0.000000,25.062424,0.523636,0.000000,
84,cube0,0.357576,590,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.315758,0.001645,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.141212,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
84,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.247879,64759,23.600607,0.122920,29.953939,0.156010,21.395155,12.822424,0.066783,49.980343,0.000000,1.458182,0.007595,0.427273,0.706061,30.409090,31.150909,0.000000,25.855152,0.568485,0.000000,
84,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.889698,64168,23.600607,0.122920,30.473333,0.158715,21.030489,13.939394,0.072601,45.975395,0.000000,1.482424,0.007721,0.427273,0.706061,29.919394,30.351515,0.000000,26.427273,0.606061,0.000000,
85,cube0,0.306667,506,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.260606,0.001357,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.123030,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
85,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.592728,63678,23.600607,0.122920,30.602425,0.159388,20.941774,13.158788,0.068535,48.702751,0.000000,1.460000,0.007604,0.427273,0.706061,29.585455,30.040001,0.000000,26.854546,0.594545,0.000000,
85,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.198181,64677,23.600607,0.122920,30.015152,0.156329,21.351522,12.743031,0.066370,50.291737,0.000000,1.440606,0.007503,0.427273,0.706061,30.145454,30.198181,0.000000,25.958181,0.589091,0.000000,
86,cube0,0.335758,554,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.287879,0.001499,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.127879,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
86,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.016972,62728,23.600607,0.122920,31.366060,0.163365,20.431931,13.041212,0.067923,49.141838,0.000000,1.396970,0.007276,0.427273,0.706061,31.464243,31.459999,0.000000,26.323030,0.483636,0.000000,
86,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.289696,64828,23.600607,0.122920,29.164848,0.151900,21.974028,13.370303,0.069637,47.932281,0.000000,1.468485,0.007648,0.427273,0.706061,31.310303,31.710909,0.000000,25.921211,0.596970,0.000000,
87,cube0,0.310909,513,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.260606,0.001357,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
87,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.091515,64501,23.600607,0.122920,31.052727,0.161733,20.638096,12.986667,0.067639,49.348240,0.000000,1.473333,0.007674,0.427273,0.706061,31.471516,31.805454,0.000000,28.009090,0.516970,0.000000,
