block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
50,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.848484,72350,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
50,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.679394,72071,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
51,cube0,0.303636,501,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
51,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.862423,72373,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
51,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.767273,72216,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
52,cube0,0.343030,566,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
52,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.906666,72446,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
52,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.865456,74028,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
53,cube0,0.369091,609,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
53,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.536968,71836,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
53,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.670910,72057,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
54,cube0,0.343636,567,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
54,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.804241,70627,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
54,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.393940,71600,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
55,cube0,0.344242,568,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
55,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.769093,72219,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
55,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.018787,72631,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
56,cube0,0.332121,548,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
56,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.679394,72071,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
56,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.170303,72881,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
57,cube0,0.389091,642,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
57,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.220001,71313,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
57,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.194546,72921,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
58,cube0,0.332727,549,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
58,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.758183,72201,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
58,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.895756,72428,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
59,cube0,0.363636,600,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
