block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),
17,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.050909,42984,14.275758,0.269354,9.064242,0.171023,35.351505,5.314546,0.100274,60.293880,0.000000,2.104848,0.039714,0.195152,0.532727,0.000000,0.000000,0.000000,19.567272,0.331515,0.000000,
18,cube0,0.450303,743,0.000000,0.000000,0.003030,0.000057,0.002424,0.000046,0.001212,0.000023,393.390656,0.000606,0.000011,0.000000,0.000000,0.396970,0.007490,0.044242,0.067273,0.000000,0.000000,0.000000,0.000000,0.102424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
18,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.542425,43795,14.275758,0.269354,10.496969,0.198056,30.526388,5.084848,0.095941,63.017525,0.000000,1.998788,0.037713,0.195152,0.532727,0.000000,0.000000,0.000000,18.624849,0.331515,0.000000,
18,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.576969,43852,14.275758,0.269354,10.493333,0.197987,30.536968,5.258788,0.099222,60.933159,0.000000,2.001212,0.037759,0.195152,0.532727,0.000000,0.000000,0.000000,18.900000,0.331515,0.000000,
19,cube0,0.495152,817,0.000000,0.000000,0.003030,0.000057,0.002424,0.000046,0.001212,0.000023,393.390656,0.000606,0.000011,0.000000,0.000000,0.452727,0.008542,0.044242,0.067273,0.000000,0.000000,0.000000,0.000000,0.140606,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
19,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.858788,44317,14.275758,0.269354,9.605454,0.181235,33.359646,9.455757,0.178411,33.887779,0.000000,2.064242,0.038948,0.195152,0.532727,0.000000,0.000000,0.000000,18.653940,0.331515,0.000000,
19,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.849091,44301,14.275758,0.269354,9.770909,0.184357,32.794750,9.507273,0.179383,33.704155,0.000000,2.049697,0.038674,0.195152,0.532727,0.000000,0.000000,0.000000,18.921211,0.331515,0.000000,
20,cube0,0.395758,653,0.000000,0.000000,0.003030,0.000057,0.002424,0.000046,0.001212,0.000023,393.390656,0.000606,0.000011,0.000000,0.000000,0.350909,0.006621,0.043636,0.067879,0.000000,0.000000,0.000000,0.000000,0.124242,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
20,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.115757,39791,14.275758,0.269354,8.953333,0.168931,35.789413,5.369091,0.101304,59.681343,0.000000,1.095758,0.020675,0.195152,0.532727,0.000000,0.000000,0.000000,18.081818,0.331515,0.000000,
20,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.845455,40995,14.275758,0.269354,9.642425,0.181933,33.231743,5.343637,0.100823,59.965637,0.000000,1.144848,0.021601,0.195152,0.532727,0.000000,0.000000,0.000000,17.568485,0.331515,0.000000,
21,cube0,0.334545,552,0.000000,0.000000,0.003030,0.000057,0.002424,0.000046,0.001212,0.000023,393.390656,0.000606,0.000011,0.000000,0.000000,0.280606,0.005294,0.043636,0.067879,0.000000,0.000000,0.000000,0.000000,0.111515,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.001818,39603,14.275758,0.269354,7.710909,0.145489,41.556004,8.793333,0.165912,36.440624,0.000000,1.164848,0.021978,0.195152,0.532727,0.000000,0.000000,0.000000,18.122425,0.331515,0.000000,
21,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.676970,40717,14.275758,0.269354,8.975758,0.169354,35.700001,9.207879,0.173734,34.800037,0.000000,1.158788,0.021864,0.195152,0.532727,0.000000,0.000000,0.000000,17.707878,0.331515,0.000000,
22,cube0,0.354545,585,0.000000,0.000000,0.003030,0.000057,0.002424,0.000046,0.001212,0.000023,393.390656,0.000606,0.000011,0.000000,0.000000,0.298182,0.005626,0.043636,0.067879,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.334545,40152,14.275758,0.269354,8.898787,0.167902,36.008789,5.167273,0.097496,62.012325,0.000000,1.135152,0.021418,0.195152,0.532727,0.000000,0.000000,0.000000,17.890909,0.331515,0.000000,
22,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.904242,39442,14.275758,0.269354,8.687879,0.163922,36.882946,4.883030,0.092133,65.622078,0.000000,1.113333,0.021006,0.195152,0.532727,0.000000,0.000000,0.000000,17.713333,0.331515,0.000000,
23,cube0,0.355152,586,0.000000,0.000000,0.003030,0.000057,0.002424,0.000046,0.001212,0.000023,393.390656,0.000606,0.000011,0.000000,0.000000,0.310909,0.005866,0.043636,0.067879,0.000000,0.000000,0.000000,0.000000,0.135152,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.569092,40539,14.275758,0.269354,8.839394,0.166781,36.250740,8.630909,0.162847,37.126400,0.000000,1.206667,0.022767,0.195152,0.532727,0.000000,0.000000,0.000000,17.951515,0.331515,0.000000,
23,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.079393,39731,14.275758,0.269354,7.552121,0.142493,42.429741,8.944848,0.168771,35.823368,0.000000,1.183636,0.022333,0.195152,0.532727,0.000000,0.000000,0.000000,17.810303,0.331515,0.000000,
